category_name,product_name,product_sku,product_parent_sku,product_parent_id,pricebeforetax,pricewithouttax,product_availability,product_discount,product_in_stock,product_price,product_sales,taxamount,virtuemart_product_id
,6x1 Aluminium Powder Coated Hub with Bearings - Pink,2CA040-GRN-PC,2CA040-WHI-PC,3400,100,100,,,,100,,0,3401
,6x1 Aluminium Powder Coated Hub with Bearings - Green,2CA040-ORG-PC,2CA040-WHI-PC,3400,100,100,,,,100,,0,3402
,6x1 Aluminium Powder Coated Hub with Bearings - Orange,2CA040-GLD-PC,2CA040-WHI-PC,3400,100,100,,,,100,,0,3403
,6x1 Aluminium Powder Coated Hub with Bearings - Gold,2CA002-WHI-PC,2CA040-WHI-PC,3400,100,100,,,,100,,0,3404
5'',5x1 Aluminium Powder Coated Hub with Bearings,2CA002-PNK-PC,,,90,90,,,,90,,0,3405
,5x1 Aluminium Powder Coated Hub with Bearings - Pink,2CA002-GRN-PC,2CA002-WHI-PC,3405,90,90,,,,90,,0,3406
,5x1 Aluminium Powder Coated Hub with Bearings - Green,2CA002-ORG-PC,2CA002-WHI-PC,3405,90,90,,,,90,,0,3407
,5x1 Aluminium Powder Coated Hub with Bearings - Orange,2CA002-GLD-PC,2CA002-WHI-PC,3405,90,90,,,,90,,0,3408
,5x1 Aluminium Powder Coated Hub with Bearings - Gold,2CA027-WHI-PC,2CA002-WHI-PC,3405,90,90,,,,90,,0,3409
4'',4x1 Aluminium Powder Coated Hub with Bearings,2CA027-PNK-PC,,,75,75,,,,75,,0,3410
,4x1 Aluminium Powder Coated Hub with Bearings - Pink,2CA027-GRN-PC,2CA027-WHI-PC,3410,75,75,,,,75,,0,3411
,4x1 Aluminium Powder Coated Hub with Bearings - Green,2CA027-ORG-PC,2CA027-WHI-PC,3410,75,75,,,,75,,0,3412
,4x1 Aluminium Powder Coated Hub with Bearings - Orange,2CA027-GLD-PC,2CA027-WHI-PC,3410,75,75,,,,75,,0,3413
,4x1 Aluminium Powder Coated Hub with Bearings - Gold,2CA405-WHI-PC,2CA027-WHI-PC,3410,75,75,,,,75,,0,3414
3'',3x1 Aluminium Powder Coated Hub with Bearings,2CA405-PNK-PC,,,55,55,,,,55,,0,3415
,3x1 Aluminium Powder Coated Hub with Bearings - Pink,2CA405-GRN-PC,2CA405-WHI-PC,3415,55,55,,,,55,,0,3416
,3x1 Aluminium Powder Coated Hub with Bearings - Green,2CA405-ORG-PC,2CA405-WHI-PC,3415,55,55,,,,55,,0,3417
,3x1 Aluminium Powder Coated Hub with Bearings - Orange,2CA405-GLD-PC,2CA405-WHI-PC,3415,55,55,,,,55,,0,3418
,3x1 Aluminium Powder Coated Hub with Bearings - Gold,2CA400-WHI-PC,2CA405-WHI-PC,3415,55,55,,,,55,,0,3419
,3x1.4 Aluminium Powder Coated Hub with Bearings,2TK215,2CA405-WHI-PC,3415,55,55,,,,55,,0,3420
Miscelaneous,Plastic Tire Levers 3pc set ,2PR632,,,10,10,,,,10,,0,3421
,Fit Grips COMFORT Push Rim - Black w Packaging,2PR634,2PR630,375,40,40,,,,40,,0,3422
,Fit Grips COMFORT Push Rim - Black w Packaging,2PR632,2PR630,375,40,40,,,,40,,0,3423
Push Rims,Fit Grips Comfort Pushrim,2PR634,,,40,40,,,,40,,0,3424
,Fit Grips Comfort Pushrim,SNA10281643 ,2PR632,3424,40,40,,,,40,,0,3425
,HS342 Down Town 24x13/8(37-540) Grey/Black,2PR023,SNA10282645,2079,28,28,out-of-stock.png,,,28,,0,3426
Push Rims,25” Aluminium Hard Anodised Push Rim - 12 Tabs,2PR028,,,110,110,,,,110,,0,3427
Push Rims,"26"" Aluminium Hard Anodised Push Rim - 12 Tabs",2PR031,2PR023,3427,110,110,,,,110,,0,3430
Push Rims,700c Aluminium Hard Anodised Push Rim - 12 Tabs,2CA109,2PR023,3427,110,110,,,,110,,0,3431
4'',4x1 Primo Hollow Caster P-110 Black,2CA112,,,35,35,,,,35,,0,3432
4'',4x1.5 Primo Hollow Caster - Black,2CA114,,,35,35,,,,35,,0,3433
5'',5x1 Primo D.G. Hollow Caster P-100 Black ,2CA115 ,,,35,35,,,,35,,0,3434
5'',5x1.5 Primo Hollow Caster P-120 Black,2CA117,,,35,35,out-of-stock.png,,,35,,0,3435
6'',6x1 Primo D.G. Hollow Caster P-102 Black,2CA118,,,35,35,,,,35,,0,3436
6'',6x1.5 Primo Hollow Caster P-120 Black ,,,,35,35,,,,35,,0,3437
,Shox,,2TY0129ACT,2349,40,40,,,,40,,0,3438
,Shox,2PR724,2TY0129ACT,2349,40,40,,,,40,,0,3439
Push Rims,"24"" TC Grip Pushrims",test1,,,120,120,,,1,120,,0,3440
Push Rims,Test,test2,,,120,120,,,,0,,0,3443
,Test,2PR734,test1,3443,120,120,,,,0,,0,3444
Push Rims,"25"" TC Grip Pushrims",2PR744,2PR724,3440,120,120,out-of-stock.png,,,0,,0,3445
Push Rims,"26"" TC Grip Pushrims",K212949,2PR724,3440,120,120,,,,0,,0,3446
20'' (406),K1129 Kwick Journey 20x1.75(45-406) - Black,SNA11100063,,,56,56,out-of-stock.png,,,56,,0,3447
20'' (406),HS385 Kojak 35-406 (20 x 1.35) - Black,2TY010,,,45,45,out-of-stock.png,,,45,,0,3448
20'' (406),C1131 Dirt Monster 20x1.95(406) - Black,SNA10285391,,,35,35,out-of-stock.png,,,35,,0,3449
26'' (590),26x1 Right Run Black'n'Roll (25-590) - Black,SNA10100826,,,25,25,,,,25,,0,3451
24'' (540),24x1 Right Run (25-540) - Black,K25241224170,,,25,25,,,,25,,0,3452
24'' (540),K1224 Paradigm 24x1 (25-540) - Black,K25251224171,,,65,65,,,,65,,0,3453
25'' (559),K1224 Paradigm 25x1 (25-559) - Black,K25261224172,,,65,65,,,,65,,0,3454
26'' (590),K1224 Paradigm 26x1 (25-590) - Black,SNA10281348,,,65,65,out-of-stock.png,,,65,,0,3455
24'' (540),HS348 Marathon Plus 24x13/8 (37-540) Gy/Bk,K01265381614,,,47,47,,,,47,,0,3456
25'' (559),  K816 Smoke 26x2.10 (54-559) - Gy,2TB507,,,20,20,,,,20,,0,3457
,Inner Tube 26x1.75 / 2.35 schrader valve,2TY747,,,11,11,,,,11,,0,3458
24'' (540),IRC Exeracer Pro Tires 540 - Red,2TY748,,,120,120,,,,120,,0,3459
25'' (559),IRC Exeracer Pro Tires 25x1 (559) - Red,2TY749,,,120,120,,,,120,,0,3460
26'' (590),IRC Exeracer Pro Tires 26x1 (590) - Red,2TY750,,,120,120,out-of-stock.png,,,120,,0,3461
28'' (622),IRC Exeracer Pro Tires 28x1 (622) - Red,2TY755,,,120,120,out-of-stock.png,,,120,,0,3462
25'' (559),IRC Exeracer Pro Tires 25x1 (559) - Black,2PR016,2TY748,3460,120,120,,,,120,,0,3463
Push Rims,"24"" Hard Anodized Pushrims Black - 6 Rivnuts",2TY646,,,110,110,,,,110,,0,3464
24'' (540),"MS3 24"" - Tufo Tubular Tires - Blue",1FW2015,,,125,125,,,,125,,0,3465
,"Custom Frame 7.5"" (Black Only)",1FW2016,1FW2012,3355,1050,1050,,,,1050,,0,3466
,"Custom Frame 8.5"" (Black Only)",2TY-41240F,1FW2012,3355,1050,1050,,,,1050,,0,3467
24'' (540),"Innova AI2205 Black Non-Marking Tires 24x13/8"" (37-540)",2PRW540L-N,,,40,40,,,,40,,0,3468
Push Rims,"24"" Wooden Pushrims Set Light with 6 Tabs - Nature",2PRW559L-N,,,395,395,,,,395,,0,3481
Push Rims,"25"" Wooden Pushrims Set Light with 6 Tabs - Nature",2PRW590L-B,,,395,395,,,,395,,0,3482
Push Rims,"26"" Wooden Pushrims Set Light with 6 Tabs -Black",2PRW540L-D,,,395,395,,,,395,,0,3483
,"24"" Wooden Pushrims Set Light with 6 Tabs - Dark",2PRW540L-B,2PRW540L-N,3481,395,395,,,,0,,0,3485
,"24"" Wooden Pushrims Set Light with 6 Tabs - Black",2PRW540M-N,2PRW540L-N,3481,395,395,,,,0,,0,3486
,"24"" Wooden Pushrims Set Medium with 6 Tabs - Nature",2PRW540M-D,2PRW540L-N,3481,395,395,,,,0,,0,3487
,"24"" Wooden Pushrims Set Medium with 6 Tabs - Dark",2PRW540M-B,2PRW540L-N,3481,395,395,out-of-stock.png,,,0,,0,3488
,"24"" Wooden Pushrims Set Medium with 6 Tabs - Black",2PRW540B-N,2PRW540L-N,3481,395,395,,,,0,,0,3489
,"24"" Wooden Pushrims Set Big with 6 Tabs - Nature",2PRW540B-D,2PRW540L-N,3481,395,395,,,,0,,0,3490
,"24"" Wooden Pushrims Set Big with 6 Tabs - Dark",2PRW540B-B,2PRW540L-N,3481,395,395,,,,0,,0,3491
,"24"" Wooden Pushrims Set Big with 6 Tabs - Black",2PRW559L-D,2PRW540L-N,3481,395,395,,,,0,,0,3492
,"25"" Wooden Pushrims Set Light with 6 Tabs - Dark",2PRW559L-B,2PRW559L-N,3482,395,395,,,,0,,0,3493
,"25"" Wooden Pushrims Set Light with 6 Tabs - Black",2PRW559M-N,2PRW559L-N,3482,395,395,,,,0,,0,3494
,"25"" Wooden Pushrims Set Medium with 6 Tabs - Nature",2PRW559M-D,2PRW559L-N,3482,395,395,,,,0,,0,3495
,"25"" Wooden Pushrims Set Medium with 6 Tabs - Dark",2PRW559M-B,2PRW559L-N,3482,395,395,,,,0,,0,3496
,"25"" Wooden Pushrims Set Medium with 6 Tabs - Black",2PRW559B-N,2PRW559L-N,3482,395,395,,,,0,,0,3497
,"25"" Wooden Pushrims Set Big with 6 Tabs - Nature",2PRW559B-D,2PRW559L-N,3482,395,395,,,,0,,0,3498
,"25"" Wooden Pushrims Set Big with 6 Tabs - Dark",2PRW559B-B,2PRW559L-N,3482,395,395,,,,0,,0,3499
,"25"" Wooden Pushrims Set Big with 6 Tabs - Black",2PRW590M-B,2PRW559L-N,3482,395,395,,,,0,,0,3500
,"26"" Wooden Pushrims Set Medium with 6 Tabs -Black",2PRW590B-B,2PRW590L-B,3483,395,395,,,,0,,0,3501
,"26"" Wooden Pushrims Set Big with 6 Tabs -Black",2PRW559L-B.R,2PRW590L-B,3483,395,395,,,,0,,0,3502
Push Rims,"25"" Wooden Pushrims Set Light with 6 Rivnut - Black",2PRW559M-B.R,,,395,395,,,,395,,0,3503
,"25"" Wooden Pushrims Set Medium with 6 Rivnut - Black",2PRW559L-B.R,2PRW559L-B.R,3503,395,395,,,,0,,0,3504
,"25"" Wooden Pushrims Set Light with 6 Rivnut - Black",2PRW559M-B.R,,,395,395,,,,395,,0,3506
,"25"" Wooden Pushrims Set Medium with 6 Rivnut - Black",2PRW559B-B.R,2PRW559L-B.R,3506,395,395,,,,0,,0,3507
,"25"" Wooden Pushrims Set Big with 6 Rivnut - Black",2PRW540L-B.R,2PRW559L-B.R,3503,395,395,,,,0,,0,3508
Push Rims,"24"" Wooden Pushrims Set Light with 6 Rivnut - Black",2PRW540M-B.R,,,395,395,,,,395,,0,3509
,"24"" Wooden Pushrims Set Medium with 6 Rivnut - Black",2PRW540B-B.R,2PRW540L-B.R,3509,395,395,,,,0,,0,3510
,"24"" Wooden Pushrims Set Big with 6 Rivnut - Black",2BR-EB2P1-LL-01,2PRW540L-B.R,3509,395,395,,,,0,,0,3511
Wheel Locks,Wheellock Scissor Eagle Left - Black,2BR-EB2P1-LR-01,,,110,110,,,,110,,0,3512
,Wheellock Scissor Eagle Right - Black,2BR-EB1P1-L4,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3513
,Wheellock Scissor Eagle Left - Blue,2BR-EB1P1-R4,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3514
,Wheellock Scissor Eagle Right - Blue,2BR-EB1P1-L6,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3515
,Wheellock Scissor Eagle Left - Red,2BR-EB1P1-R6,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3516
,Wheellock Scissor Eagle Right - Red,2CA204,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3517
7'',7x1 3/4 Pneumatic c/w Tire Tube Bearings,511004-9.50BK.,,,75,75,,,,75,,0,3518
,"24"" Spinergy Spox Sport c/w Nipple - Black",511004-9.50BL.,511004-9.89BK,428,12,12,,,,12,,0,3519
,"24"" Spinergy Spox Sport c/w Nipple - Blue",511004-9.50RD.,511004-9.89BK,428,12,12,,,,12,,0,3520
,"24"" Spinergy Spox Sport c/w Nipple - Red",511004-9.50WH.,511004-9.89BK,428,12,12,out-of-stock.png,,,12,,0,3521
,"24"" Spinergy Spox Sport c/w Nipple - White",511004-9.50YL.,511004-9.89BK,428,12,12,,,,12,,0,3522
,"24"" Spinergy Spox Sport c/w Nipple - Yellow",511291-9.5BK.,511004-9.89BK,428,12,12,,,,12,,0,3523
,"24"" Sport Spoke Extreme c/w Nipple - Black",511291-9.5BL.,511291-9.89BK,471,18,18,,,,18,,0,3524
,"24"" Sport Spoke Extreme c/w Nipple - Blue",511291-9.5GN.,511291-9.89BK,471,18,18,,,,18,,0,3525
,"24"" Sport Spoke Extreme c/w Nipple - Green",511291-9.5OR.,511291-9.89BK,471,18,18,,,,18,,0,3526
,Sport Spoke Extreme c/w Nipple - Orange,511291-9.5PK.,511291-9.89BK,471,18,18,,,,18,,0,3527
,"24"" Sport Spoke Extreme c/w Nipple - Pink",511291-9.5RD.,511291-9.89BK,471,18,18,,,,18,,0,3528
,"24"" Sport Spoke Extreme c/w Nipple - Red",511291-9.5WH.,511291-9.89BK,471,18,18,,,,18,,0,3529
,"24"" Sport Spoke Extreme c/w Nipple - White",511291-9.5YL.,511291-9.89BK,471,18,18,,,,18,,0,3530
,"24"" Sport Spoke Extreme c/w Nipple - Yellow",SNA11640408.03,511291-9.89BK,471,18,18,,,,18,,0,3531
24'' (540),Schwalbe Airborne 24x1.20(30-540) - Black ,SNA10159012,,,106,106,out-of-stock.png,,,106,,0,3532
25'' (559),HS387 Right Run 25x1 (28-559) - Grey/Black,B25.57.001,,,35,35,,,,35,,0,3533
Batec Mobility,Batec Hybrid 2,B25.13.004,,,35,35,out-of-stock.png,,,0,,0,3534
Batec Mobility,Batec Scramber 2,B25.14.004,,,35,35,,,,0,,0,3535
,Batec Scramber 2,2TB122,B25.13.004,3535,35,35,out-of-stock.png,,,0,,0,3536
Tubes,Inner Tube 25x1 treaded Schrader valve  - Box,2TY070,,,11,11,,,,11,,0,3537
24'' (540),Duro 24x1 3/8(37-540) - Grey,,,,25,25,out-of-stock.png,,,25,,0,3538
,Inner Tube 24x1 HD 2.25 MM AV Heavy Duty,2TB718,2TB110,1572,15,15,,,,15,,0,3539
Tubes,Inner Tube 24x1 HD 2.25 MM AV Heavy Duty,2TY810,,,15,15,,,,15,,0,3540
24'' (540),24x1 Sentinal Polyurethane Solid Tire (25-540) P-154,SNA11116448.02,,,40,40,out-of-stock.png,,,40,,0,3541
20'' (406),Marathon Winter HS396 Reflex - Black 20x1.60(42-406), HS396 Reflex 20x2.15 (55-406),,,102,102,,,,102,,0,3542
18'' (400),Marathon Winter Plus,SNA11159243,SNA11159003 ,,102,102,,,,102,,0,3543
20'' (406),20 x 2.15 (55-406) Marathon GT 365 Black Reflex,SNA11101229-01,,,56,56,,,,56,,0,3544
24'' (507),24x2.10 (54-507) Smart Sam – Black,K214225,,,40,40,out-of-stock.png,,,40,,0,3545
24'' (507),24x2.0 (50-507) Kwick Drumlin K1216E Black,SNA11100185.01,,,56,56,,,,56,,0,3546
25'' (559),CX Pro HS 269 - Black 26x1.35 (35-559),SNA11125444.02,,,42,42,,,,42,,0,3547
24'' (507),HS396 Marathon Winter Plus Stud Black Reflex 24x1.75(47-507),2TB056,,,95,95,,,,95,,0,3548
Tubes,Inner Tube 20x1.50/2.5 Schrader Valve,2TB425,,,16,16,,,,16,,0,3549
Tubes,Inner Tube 24x1.50/2.50(54-507) Schrader Valve,K25241223170 ,,,16,16,,,,16,,0,3550
24'' (540),24x1 (25-540) Hexon K1223 – Black,K25241223171 ,,,50,50,,,,50,,0,3551
25'' (559),25x1 (25-559) Hexon K1223 – Black ,K25241223172 ,,,50,50,,,,50,,0,3552
26'' (590),26x1 (25-590) Hexon K1223 -Black,K25241223173 ,,,50,50,,,,50,,0,3553
28'' (622),700C (25-622) Hexon K1223 – Black,K2590073,,,50,50,,,,50,,0,3554
24'' (540),K196 Kontender Black - White sidewall  24x1 ,K2590074,,,40,40,,,,40,,0,3555
25'' (559),K196 Kontender Black - White sidewall 25x1  ,K2590075,,,40,40,,,,40,,0,3556
26'' (590),K196 Kontender Black - White sidewall 26x1,2TB504,,,40,40,,,,40,,0,3557
Tubes,Inner Tube 24x1.9/2.125 schrader valve,SNA11100144,,,11,11,out-of-stock.png,,,11,,0,3558
25'' (559),Marathon Reflex 25x1.35 (32-559) - Black,6UA040,,,75,75,,,,75,,0,3559
Bags,49 Bespoke Seat Pouch - Black With Velcro Attach,,,,110,110,,,,110,,0,3560
,Wheellock Scissor Eagle Left - Black,,2BR-EB2P1-LL-01,3512,110,110,,,,0,,0,3561
,"24"" Sport Spoke Extreme c/w Nipple - Black",,511291-9.5BK.,3524,110,110,,,,0,,0,3562
