product_name,product_sku,virtuemart_product_id,category_name,picture_url,product_discount,product_in_stock,product_price,product_sales,salesprice,taxamount,,
Inner Tube 8x1 1/4 CR 201-25NM valve,2TB021,1556,,/images/stories/virtuemart/product/2TB021.jpg,,,9,,9,0,,
Inner Tube 8 1/2x2 WH 767A-28NM valve,2TB022,1557,Tubes,/images/stories/virtuemart/product/2TB022.jpg,,,11,,11,0,,
Inner Tube 10x2 WH 767A25 NM valve,2TB035,1558,Tubes,/images/stories/virtuemart/product/2TB035.jpg,,,13,,13,0,,
Inner Tube 12 1/2x1.75x2 1/4 WH767A valve,2TB040,1559,Tubes,/images/stories/virtuemart/product/2TB040.jpg,,,11,,11,0,,
Inner Tube 16x1.75/2.125 Schrader rubber valve,2TB043,1560,Tubes,/images/stories/virtuemart/product/2TB043.jpg,,,11,,11,0,,
Inner Tube 18x1 3/8 Schrader rubber valve,2TB045,1561,,/images/stories/virtuemart/product/2TB045.jpg,,,9,,9,0,,
Inner Tube 18x1.75/2.125 Schrader rubber valve,2TB048,1562,Tubes,/images/stories/virtuemart/product/2TB048.jpg,,,11,,11,0,,
Inner Tube 20x1 Presta valve,2TB026,1563,Tubes,/images/stories/virtuemart/product/2TB026.jpg,,,11,,11,0,,
Inner Tube 20x1 Schrader valve,2TB025,1564,,/images/stories/virtuemart/product/2TB025.jpg,,,11,,11,0,,
Inner Tube 20x1 1/8 / 1 3/8 Schrader rubber valve,2TB050,1565,Tubes,/images/stories/virtuemart/product/2TB050.jpg,,,11,,11,0,,
Inner Tube 20x1.75/2.235 Schrader Rubber Valve,2TB028,1566,Tubes,/images/stories/virtuemart/product/noimage.gif,,-2,13,2,13,0,,
Inner Tube 20x1.75/2.125 HD 2.25 MM BX Heavy Duty,2TB715,1567,Tubes,/images/stories/virtuemart/product/2TB715.jpg,,,15,,15,0,,
Inner Tube 22x1 Schrader rubber valve,2TB105,1568,Tubes,/images/stories/virtuemart/product/2TB105.jpg,,,11,,11,0,,
Inner Tube 22x1 3/8 Schrader rubber valve,2TB060,1569,Tubes,/images/stories/virtuemart/product/2TB060.jpg,,,11,,11,0,,
Inner Tube 22x1 3/8 Thorn Proof Schrader valve,2TB062,1571,,/images/stories/virtuemart/product/2TB062.jpg,,,15,,15,0,,
Inner Tube 24x1 treaded Schrader valve - Box,2TB110,1572,Tubes,/images/stories/virtuemart/product/2TB110.jpg,,-2,11,2,11,0,,
Inner Tube 24x1 treaded Schrader valve,2TB111,1573,,/images/stories/virtuemart/product/2TB055.jpg,,,9,,9,0,,
Inner Tube 24x1 Presta valve,2TB150,1574,Tubes,/images/stories/virtuemart/product/2TB150.jpg,,-3,11,3,11,0,,
Inner Tube 24x1 3/8 thorn resistant, 2TB705,1576,Tubes,/images/stories/virtuemart/product/2TB705.jpg,,-5,15,5,15,0,,
Inner Tube 24x1 3/8 Schrader valve,2TB090,1577,Tubes,/images/stories/virtuemart/product/noimage.gif,,,11,,11,0,,
Inner Tube 24x1.5/1.75 Schrader valve,2TB100,1578,Tubes,/images/stories/virtuemart/product/2TB100.jpg,,-8,13,8,13,0,,
Inner Tube 24x2.00/2.40 Schrader valve,2TB503,1579,Tubes,/images/stories/virtuemart/product/noimage.gif,,,13,,13,0,,
Inner Tube 25x1 treaded Schrader valve - Box,2TB120,1580,Tubes,/images/stories/virtuemart/product/2TB120.jpg,,,11,,11,0,,
Inner Tube 25x1 treaded Schrader valve,2TB121,1581,,/images/stories/virtuemart/product/2TB055.jpg,,-6,9,6,9,0,,
Inner Tube 25x1 Presta valve,2TB160,1582,Tubes,/images/stories/virtuemart/product/2TB150.jpg,,-2,11,2,11,0,,
Inner Tube 25x1 HD 2.25 MM AV thorn resistant,2TB720,1583,Tubes,/images/stories/virtuemart/product/noimage.gif,,,15,,15,0,,
Inner Tube 26x1.5 / 1.75 (559) Schrader valve,2TB104,1584,Tubes,/images/stories/virtuemart/product/2TB104.jpg,,,11,,11,0,,
Inner Tube 26x1.75/2.35 (559) Schrader valve,2TB507,1585,Tubes,/images/stories/virtuemart/product/noimage.gif,,,13,,13,0,,
Inner Tube 26x1.9/2.125 (559) Presta valve SLO .73mm,2TB506,1586,Tubes,/images/stories/virtuemart/product/2TB150.jpg,,,13,,13,0,,
Inner Tube 26x1 treaded Schrader valve - Box,2TB130,1588,Tubes,/images/stories/virtuemart/product/2TB130.jpg,,,11,,11,0,,
Inner Tube 26x1 treaded Schrader valve,2TB131,1589,,/images/stories/virtuemart/product/2TB055.jpg,,,9,,9,0,,
Inner Tube 26x1 Presta valve,2TB170,1590,Tubes,/images/stories/virtuemart/product/2TB1502.jpg,,-4,15,4,15,0,,
Inner Tube 26x1 HD 2.25 MM SV Heavy Duty,2TB722,1591,Tubes,/images/stories/virtuemart/product/2TB722.jpg,,,15,,15,0,,
Inner Tube 26x1 3/8 Schrader rubber valve,2TB430,1592,Tubes,/images/stories/virtuemart/product/2TB430.jpg,,,11,,11,0,,
Inner Tube 650x18/23C Presta valve,2TB177,1593,Tubes,/images/stories/virtuemart/product/2TB150.jpg,,,11,,11,0,,
Inner Tube 650x18/23C Presta - 40mm valve,2TB178,1594,,/images/stories/virtuemart/product/2TB178.jpg,,,13,,13,0,,
Inner Tube 650x18/23C Presta - 60mm valve,2TB179,1595,,/images/stories/virtuemart/product/2TB179.jpg,,,18,,18,0,,
Inner tube 700Cx1 Schrader valve,2TB132,1596,Tubes,/images/stories/virtuemart/product/2TB132.jpg,,,11,,11,0,,
Inner Tube 700C Presta valve,2TB180,1597,Tubes,/images/stories/virtuemart/product/2TB180.jpg,,,11,,11,0,,
Inner Tube 200x50 Schrader valve TR-87,2TB030,1598,,/images/stories/virtuemart/product/2TB030.jpg,,,9,,9,0,,
Inner Tube 250-8 Schrader valve TR87,2TB750,1599,Tubes,/images/stories/virtuemart/product/2TB750.jpg,,,11,,11,0,,
Inner Tube 250x3 TR-87 valve,2TB775,1600,Tubes,/images/stories/virtuemart/product/2TB775.jpg,,,11,,11,0,,
Inner Tube 145/70-6 TR-24A,2TB780,1601,Tubes,/images/stories/virtuemart/product/2TB780.jpg,,,15,,15,0,,
Inner Tube 275/300-10 TR87C valve,2TB785,1602,Tubes,/images/stories/virtuemart/product/2TB785.jpg,,,14,,14,0,,
Inner Tube 280/250-4 Schrader valve TR-87,2TB790,1603,Tubes,/images/stories/virtuemart/product/2TB790.jpg,,,11,,11,0,,
Inner Tube 10x3 (300-4) Schrader valve TR-87,2TB795,1604,Tubes,/images/stories/virtuemart/product/2TB795.jpg,,,13,,13,0,,
Inner Tube 9x350-4 Schrader valve TR-87,2TB800,1605,Tubes,/images/stories/virtuemart/product/2TB800.jpg,,,13,,13,0,,
Inner Tube 300-8 (14x3) Schrader valve TR-87,2TB805,1606,Tubes,/images/stories/virtuemart/product/2TB750.jpg,,,13,,13,0,,
Inner Tube 350/410x10 Schrader valve TR-87,2TB815,1607,Tubes,/images/stories/virtuemart/product/2TB815.jpg,,,13,,13,0,,
Inner Tube 410/350-4 Schrader valve TR87,2TB825,1608,Tubes,/images/stories/virtuemart/product/2TB825.jpg,,,13,,13,0,,
Inner Tube 410/350-5 Schrader valve TR-87,2TB830,1609,Tubes,/images/stories/virtuemart/product/2TB830.jpg,,,13,,13,0,,
Inner Tube 410/350-6 Schrader valve TR-87,2TB835,1610,Tubes,/images/stories/virtuemart/product/2TB835.jpg,,,13,,13,0,,
Inner Tube 480/400-8 Schrader valve TR13,2TB840,1611,Tubes,/images/stories/virtuemart/product/2TB840.jpg,,,13,,13,0,,
Inner Tube 13x500-6 Schrader valve TR-87,2TB850,1612,Tubes,/images/stories/virtuemart/product/2TB850.jpg,,,13,,13,0,,
6x1 1/4 Airless Foam Insert,2TBAF6125,1613,Foam Inserts,/images/stories/virtuemart/product/2TBAF6125.jpg,,,20,,20,0,,
12 1/2x2 1/4 Airless Foam Insert,2TBAF122125,1614,Foam Inserts,/images/stories/virtuemart/product/2TBAF61253.jpg,,,40,,40,0,,
16x2.125 Airless Foam Insert,2TBAF162125,1615,Foam Inserts,/images/stories/virtuemart/product/2TBAF61257.jpg,,,40,,40,0,,
18x1.75 Airless Foam Insert,2TBAF181750,1616,Foam Inserts,/images/stories/virtuemart/product/2TBAF612574.jpg,,,30,,30,0,,
20x1.75 (47-407) Airless Foam Insert,2TBAF201750,1617,,/images/stories/virtuemart/product/2TBAF61256.jpg,,,40,,40,0,,
20x2.125 (406) Airless Foam Insert,2TBAF202125,1618,,/images/stories/virtuemart/product/2TBAF61255.jpg,,,40,,40,0,,
20x1 3/8 Airless Foam Insert,2TBAF203725,1619,Foam Inserts,/images/stories/virtuemart/product/2TBAF61254.jpg,,,45,,45,0,,
22x1 3/8 (501) Airless Foam Insert,2TBAF223725,1620,Foam Inserts,/images/stories/virtuemart/product/2TBAF61251.jpg,,,40,,40,0,,
24x1(540) Airless Foam Insert,2TBAF241000,1621,Foam Inserts,/images/stories/virtuemart/product/2TBAF612577.jpg,,,45,,45,0,,
24x1.75 / 2.0 (407) Airless Foam Insert,2TBAF241750,1622,,/images/stories/virtuemart/product/2TBAF612558.jpg,,,45,,45,0,,
24x1 3/8 Airless Foam Insert,2TBAF243725,1623,,/images/stories/virtuemart/product/2TBAF612541.jpg,,,40,,40,0,,
25x1 3/8 (37-559) Airless Foam Insert,2TBAF2537225,1624,,/images/stories/virtuemart/product/2TBAF61252.jpg,,,40,,40,0,,
25x1.50 (47-559) Airless Foam Insert,2TBAF253725,1625,,/images/stories/virtuemart/product/2TBAF61258.jpg,,,40,,40,0,,
26x1 (590) Airless Foam Insert,2TBAF261000,1626,Foam Inserts,/images/stories/virtuemart/product/2TBAF612532.jpg,,,45,,45,0,,
26x1.75 (47-559) Airless Foam Insert,2TBAF261750,1627,,/images/stories/virtuemart/product/2TBAF612526.jpg,,,45,,45,0,,
26x2.125 (54-559) Airless Foam Insert,2TBAF262125,1628,,/images/stories/virtuemart/product/2TBAF612576.jpg,,,45,,45,0,,
26x1 3/8 (37-590) Airless Foam Insert,2TBAF263725,1629,,/images/stories/virtuemart/product/2TBAF612525.jpg,,,40,,40,0,,
25x1 (25-559) Airless Foam Insert,2TBAF265590,1630,Foam Inserts,/images/stories/virtuemart/product/2TBAF612572.jpg,,,45,,45,0,,
Kenda Floor Pump,1PU000,1631,Pumps,/images/stories/virtuemart/product/1PU000.jpg,,,60,,60,0,,
Kenda Mini Pump,1PU100,1632,Pumps,/images/stories/virtuemart/product/1PU100.jpg,,,35,,35,0,,
22x1 Rim Tape (red),2RT523003,1634,Rim Tape,/images/stories/virtuemart/product/2RT523003.jpg,,,7,,7,0,,
24x1 Rim Tape (red),2RT523004,1635,,/images/stories/virtuemart/product/2RT523003.jpg,,-2,7,2,7,0,,
25x1 Rim Tape (red),2RT523005,1636,,/images/stories/virtuemart/product/2RT523003.jpg,,,7,,7,0,,
26x1 Rim Tape (red),2RT523006,1637,,/images/stories/virtuemart/product/2RT523003.jpg,,,7,,7,0,,
700x1 Rim Tape (yellow),2RT192505,1638,Rim Tape,/images/stories/virtuemart/product/noimage.gif,,,7,,7,0,,
Rim Tape Roll 50mm Fabric (blue),2RT100,1639,Rim Tape,/images/stories/virtuemart/product/2RT100.jpg,,,35,,35,0,,
Wheel Lock Push Pull Only - Left,2BR011,1641,Wheel Locks,/images/stories/virtuemart/product/2BR011.jpg,,,50,,50,0,,
Wheel Lock Push Pull Only - Right,2BR012,1642,,/images/stories/virtuemart/product/2BR012.jpg,,,50,,50,0,,
Wheel Lock Scissor Only - Left,2BR015,1643,Wheel Locks,/images/stories/virtuemart/product/2BR015.jpg,,,78,,78,0,,
Wheel Lock Scissor Only - Right,2BR020,1644,,/images/stories/virtuemart/product/2BR020.jpg,,,78,,78,0,,
Wheel Lock Sport Scissor Only -  Right,2BR021,1645,,/images/stories/virtuemart/product/noimage.gif,,,78,,78,0,,
Wheel Lock Sport Scissor Only - Left,2BR022,1646,Wheel Locks,/images/stories/virtuemart/product/noimage.gif,,,78,,78,0,,
Wheel Lock Push to Lock Flush Mount - Right,2BR025,1647,,/images/stories/virtuemart/product/2BR025.jpg,,,50,,50,0,,
Wheel Lock Push to Lock Flush Mount - Left,2BR026,1648,Wheel Locks,/images/stories/virtuemart/product/2BR026.jpg,,,50,,50,0,,
Wheel Lock Toggle Push w/ext - Right,2BR035,1649,,/images/stories/virtuemart/product/noimage.gif,,,65,,65,0,,
Wheel Lock Toggle Push w/ext - Left,2BR037,1650,Wheel Locks,/images/stories/virtuemart/product/noimage.gif,,,65,,65,0,,
Wheel Lock Push O-F Composite Lock - Right,2BR750,1651,,/images/stories/virtuemart/product/2BR750.jpg,,,60,,60,0,,
Wheel Lock Push O-F Composite Lock - Left,2BR751,1652,Wheel Locks,/images/stories/virtuemart/product/2BR751.jpg,,,60,,60,0,,
Wheel Lock Pull O-F Composite Lock - Right,2BR752,1653,,/images/stories/virtuemart/product/noimage.gif,,,60,,60,0,,
Wheel Lock Pull O-F Composite Lock - Left,2BR753,1654,Wheel Locks,/images/stories/virtuemart/product/noimage.gif,,,60,,60,0,,
Wheel Lock Scissor O-F Composite Lock - Right,2BR755,1655,,/images/stories/virtuemart/product/2BR755.jpg,,,90,,90,0,,
Wheel Lock Scissor O-F Composite Lock - Left,2BR756,1656,Wheel Locks,/images/stories/virtuemart/product/2BR756.jpg,,,90,,90,0,,
24'' Equalizer,4WH450,1660,24'' (540),/images/stories/virtuemart/product/4WH450.jpg,,,245,,245,0,,
25'' Equalizer,4WH455,1661,25'' (559),/images/stories/virtuemart/product/4WH450.jpg,,,0,,245,0,,
26'' Equalizer,4WH460,1663,26'' (590),/images/stories/virtuemart/product/4WH450.jpg,,,0,,245,0,,
700c Equalizer,4WH465,1664,700c,/images/stories/virtuemart/product/4WH450.jpg,,,0,,245,0,,
24'' (507) Zero G,4WH205,1666,,/images/stories/virtuemart/product/4WH210.jpg,,,272,,272,0,,
24'' Zero G,4WH210,1667,24'' (540),/images/stories/virtuemart/product/4WH210.jpg,,,160,,160,0,,
25'' Zero G,4WH220,1668,25'' (559),/images/stories/virtuemart/product/4WH210.jpg,,,0,,160,0,,
24'' Cyclone Aluminum,4WH250,1670,24'' (540),/images/stories/virtuemart/product/4WH250.jpg,,,625,,625,0,,
24'' Phoenix Aluminum,4WH253,1671,24'' (540),/images/stories/virtuemart/product/4WH253.jpg,,,625,,625,0,,
25'' Cyclone Aluminum,4WH260,1672,25'' (559),/images/stories/virtuemart/product/4WH250.jpg,,,0,,625,0,,
25'' Phoenix Aluminum,4WH263,1673,25'' (559),/images/stories/virtuemart/product/4WH253.jpg,,,0,,625,0,,
24'' Twin Star,4WH430,1675,24'' (540),/images/stories/virtuemart/product/4WH430.jpg,,,640,,640,0,,
25'' Twin Star,4WH431,1676,25'' (559),/images/stories/virtuemart/product/4WH430.jpg,,,0,,640,0,,
26'' Twin Star,4WH432,1677,26'' (590),/images/stories/virtuemart/product/4WH430.jpg,,,0,,640,0,,
20'' X-Core 3,4WH570,1679,20'' (451),/images/stories/virtuemart/product/4WH610.jpg,,,85,,85,0,,
22'' X-Core Mag 5,4WH573,1681,22'' (501),/images/stories/virtuemart/product/4WH573.jpg,,,85,,85,0,,
"25"" X-CoreTM 3-Spoke Carbon Fiber",4WH615,1683,25'' (559),/images/stories/virtuemart/product/4WH610.jpg,,,520,,520,0,,
"24'' Loopwheels, Black Spring w/ano Push Rim",4WH857,1687,,/images/stories/virtuemart/product/4WH857.jpg,,,0,,520,0,,
"24'' Loopwheels, Blue Spring w/ano Push Rim",4WH852,1688,,/images/stories/virtuemart/product/4WH852.jpg,,,0,,520,0,,
"24'' Loopwheels, Red Spring w/ano Push Rim",4WH853,1689,,/images/stories/virtuemart/product/4WH853.jpg,,,0,,520,0,,
"24'' Loopwheels, White Spring w/ano Push Rim",4WH855,1690,,/images/stories/virtuemart/product/4WH855.jpg,,,0,,520,0,,
"24'' Loopwheels, Orange Spring w/ano Push Rim",4WH856,1691,,/images/stories/virtuemart/product/4WH856.jpg,,,0,,520,0,,
"24'' Loopwheels, w/ano Push Rim",4WH851,1692,24'' (540),/images/stories/virtuemart/product/4WH851.png,,,2068,,2068,0,,
"24'' Loopwheels, Purple Spring w/ano Push Rim",4WH859,1693,,/images/stories/virtuemart/product/4WH859.jpg,,,0,,2068,0,,
"25'' Loopwheels, Black Spring w/ano Push Rim",4WH877,1694,,/images/stories/virtuemart/product/4WH8771.jpg,,,0,,2068,0,,
"25'' Loopwheels, Blue Spring w/ano Push Rim",4WH872,1695,,/images/stories/virtuemart/product/4WH872.jpg,,,0,,2068,0,,
"25'' Loopwheels, Red Spring w/ano Push Rim",4WH873,1696,,/images/stories/virtuemart/product/4WH873.jpg,,,0,,2068,0,,
"25'' Loopwheels, White Spring w/ano Push Rim",4WH875,1697,,/images/stories/virtuemart/product/4WH875.jpg,,,0,,2068,0,,
"25'' Loopwheels, Orange Spring w/ano Push Rim",4WH876,1698,,/images/stories/virtuemart/product/4WH876.jpg,,,0,,2068,0,,
25'' Loopwheels,4WH871,1699,25'' (559),/images/stories/virtuemart/product/4WH851.png,,,2068,,2068,0,,
"25'' Loopwheels, Purple Spring w/ano Push Rim",4WH879,1700,,/images/stories/virtuemart/product/4WH879.jpg,,,0,,2068,0,,
22'' Spinergy Spox Everyday,L22.18.111,1702,22'' (501),/images/stories/virtuemart/product/L22.18.111.jpg,,,422.5,,422.5,0,,
"22'' Spox Everyday Black Spokes, Non Recessed Hub",L22.18.111x2,1703,,,,,0,,422.5,0,,
"22'' Spox Everyday Blue Spokes, Recessed Hub",L22.18.122,1704,,,,,0,,422.5,0,,
"22'' Spox Everyday Blue Spokes, Non Recessed Hub",L22.18.122x2,1705,,,,,0,,422.5,0,,
"22'' Spox Everyday Red Spokes, Recessed Hub",L22.18.133,1706,,,,,0,,422.5,0,,
"22'' Spox Everyday Red Spokes, Non Recessed Hub",L22.18.133x2,1707,,,,,0,,422.5,0,,
"22'' Spox Everyday Yellow Spokes, Recessed Hub",L22.18.144,1708,,,,,0,,422.5,0,,
"22'' Spox Everyday Yellow Spokes, Non Recessed Hub",L22.18.144x2,1709,,,,,0,,422.5,0,,
"22'' Spox Everyday White Spokes, Recessed Hub",L22.18.155,1710,,,,,0,,422.5,0,,
"22'' Spox Everyday White Spokes, Non Recessed Hub",L22.18.155x2,1711,,,,,0,,422.5,0,,
24'' Spinergy Spox Daily,L24.18.111,1712,24'' (540),/images/stories/virtuemart/product/L22.18.111.jpg,,,422.5,,422.5,0,,
"24'' Spox Daily - Black Spokes, Non Recessed",L24.18.111x2,1713,,,,,0,,422.5,0,,
"24'' Spox Daily - Blue Spokes, Recessed",L24.18.122,1714,,,,,0,,422.5,0,,
"24'' Spox Daily - Blue Spokes, Non Recessed Hub",L24.18.122x2,1715,,,,,0,,422.5,0,,
"24'' Spox  Daily - Red Spokes, Recessed",L24.18.133,1716,,,,,0,,422.5,0,,
"24'' Spox Daily - Red Spokes, Non Recessed Hub",L24.18.133x2,1717,,,,,0,,422.5,0,,
"24'' Spox Daily - Yellow Spokes, Recessed",L24.18.144,1718,,,,,0,,422.5,0,,
"24'' Spox Daily - Yellow Spokes, Non Recessed Hub",L24.18.144x2,1719,,,,,0,,422.5,0,,
"24'' Spox Daily - White Spokes, Recessed Hub",L24.18.155,1720,,,,,0,,422.5,0,,
"24'' Spox Daily - White Spokes, Non Recessed Hub",L24.18.155x2,1721,,,,,0,,422.5,0,,
25'' Spinergy Spox Everyday,L25.18.111,1722,25'' (559),/images/stories/virtuemart/product/L22.18.111.jpg,,,422.5,,422.5,0,,
"25'' Spox Everyday, Black Spokes, Non Recessed Hub",L25.18.111x2,1723,,,,,0,,422.5,0,,
"25'' Spox Everyday, Blue Spokes, Recessed",L25.18.122,1724,,,,,0,,422.5,0,,
"25'' Spox Everyday, Blue Spokes, Non Recessed Hub",L25.18.122x2,1725,,,,,0,,422.5,0,,
"25'' Spox Everyday, Red Spokes, Recessed Hub",L25.18.133,1726,,,,,0,,422.5,0,,
"25'' Spox Everyday, Red Spokes, Non Recessed Hub",L25.18.133x2,1727,,,,,0,,422.5,0,,
"25'' Spox Everyday, Yellow Spokes, Recessed Hub",L25.18.144,1728,,,,,0,,422.5,0,,
"25'' Spox Everyday, Yellow Spokes, Non Recessed Hub",L25.18.144x2,1729,,,,,0,,422.5,0,,
"25'' Spox Everyday, White Spokes, Recessed Hub",L25.18.155,1730,,,,,0,,422.5,0,,
"25'' Spox Everyday, White, Non Recessed Hub",L25.18.155x2,1731,,,,,0,,422.5,0,,
26'' Spinergy Spox Everyday,L26.18.111,1732,26'' (590),/images/stories/virtuemart/product/L22.18.111.jpg,,,422.5,,422.5,0,,
"26'' Spox Everyday, Black Spokes, Non Recessed Hub",L26.18.111x2,1733,,,,,0,,422.5,0,,
"26'' Spox Everyday, Blue Spokes, Recessed",L26.18.122,1734,,,,,0,,422.5,0,,
"26'' Spox Everyday, Blue Spokes, Non Recessed Hub",L26.18.122x2,1735,,,,,0,,422.5,0,,
"26'' Spox Everyday, Red Spokes, Recessed",L26.18.133,1736,,,,,0,,422.5,0,,
"26'' Spox Everyday, Red Spokes, Non Recessed Hub",L26.18.133x2,1737,,,,,0,,422.5,0,,
"26'' Spox Everyday Yellow Spokes, Recessed Hub",L26.18.144,1738,,,,,0,,422.5,0,,
"26'' Spox Everyday Yellow Spokes, Non Recessed Hub",L26.18.144x2,1739,,,,,0,,422.5,0,,
"26'' Spox Everyday White Spokes, Recessed Hub",L26.18.155,1740,,,,,0,,422.5,0,,
"26'' Spox Everyday White Spokes, Non Recessed Hub",L26.18.155x2,1741,,,,,0,,422.5,0,,
22'' Spinergy Lite Extreme,LX22.12.111,1743,22'' (501),/images/stories/virtuemart/product/LX22.12.111.jpg,,,545,,545,0,,
"22'' Lite Extreme - Black Spokes, Non Recessed Hub",LX22.12.111x2,1744,,,,,0,,545,0,,
"22'' Lite Extreme - Red Spokes, Recessed Hub",LX22.12.133,1745,,,,,0,,545,0,,
"22'' Lite Extreme - Red Spokes, Non Recessed Hub",LX22.12.133x2,1746,,,,,0,,545,0,,
"22'' Lite Extreme - Yellow Spokes, Recessed Hub",LX22.12.144,1747,,,,,0,,545,0,,
"22'' Lite Extreme - Yellow Spokes, Non Recessed Hub",LX22.12.144x2,1748,,,,,0,,545,0,,
"22'' Lite Extreme - White Spokes, Recessed Hub",LX22.12.155,1749,,,,,0,,545,0,,
"22'' Lite Extreme - White Spokes, Non Recessed Hub",LX22.12.155x2,1750,,,,,0,,545,0,,
"22'' Lite Extreme - Orange Spokes, Recessed Hub",LX22.12.166,1751,,,,,545,,545,0,,
"22'' Lite Extreme - Orange Spokes, Non Recessed Hub",LX22.12.166x2,1752,,,,,545,,545,0,,
24'' Spinergy Lite Extreme,LX24.12.111,1753,24'' (540),/images/stories/virtuemart/product/LX22.12.111.jpg,,,545,,545,0,,
"24'' Lite Extreme - Black Spokes, Recessed, Black Hub",LX24.12.111x2,1755,LX24.12.111B,1754,,,,,0,,545,0
"24'' Lite Extreme - Black Spokes, Non Recessed Hub",LX24.12.122,1757,,,,,0,,545,0,,
"24'' Lite Extreme - Blue Spokes, Recessed Hub",LX24.12.122x2,1758,,,,,0,,545,0,,
"24'' Lite Extreme - Blue Spokes, Non Recessed Hub",LX24.12.133,1759,,,,,0,,545,0,,
"24'' Lite Extreme - Red Spokes, Recessed Hub",LX24.12.133x2,1760,,,,,0,,545,0,,
"24'' Lite Extreme - Red Spokes, Non Recessed Hub",LX24.12.144,1761,,,,,0,,545,0,,
"24'' Lite Extreme - Yellow Spokes, Recessed Hub",LX24.12.144x2,1762,,,,,0,,545,0,,
"24'' Lite Extreme - Yellow Spokes, Non Recessed Hub",LX24.12.155,1763,,,,,0,,545,0,,
"24'' Lite Extreme - White Spokes, Recessed Hub",LX24.12.155x2,1764,,,,,0,,545,0,,
"24'' Lite Extreme - White Spokes, Non Recessed Hub",LX24.12.166,1765,,,,,0,,545,0,,
"24'' Lite Extreme - Orange Spokes, Recessed Hub",LX24.12.166x2,1766,,,,,0,,545,0,,
"24'' Lite Extreme - Orange Spokes, Non Recessed Hub",LX24.12.177,1767,,,,,0,,545,0,,
"24'' Lite Extreme - Green Spokes, Recessed Hub",LX24.12.177x2,1768,,,,,0,,545,0,,
"24'' Lite Extreme - Green Spokes, Non Recessed Hub",LX24.12.188,1769,,,,,0,,545,0,,
"24'' Lite Extreme - Pink Spokes, Recessed Hub",LX24.12.188x2,1770,,,,,0,,545,0,,
"24'' Lite Extreme - Pink Spokes, Non Recessed Hub",LX25.12.111,1771,,,,,0,,545,0,,
25'' Spinergy Lite Extreme,LX25.12.111x2,25'' (559),/images/stories/virtuemart/product/LX22.12.111.jpg,,,545,,545,0,,,
"25'' Lite Extreme - Black Spokes, Non Recessed Hub",LX25.12.122,1772,,,,,0,,545,0,,
"25'' Lite Extreme - Blue Spokes, Recessed Hub",LX25.12.122x2,1773,,,,,0,,545,0,,
"25'' Lite Extreme - Blue Spokes, Non Recessed Hub",LX25.12.133,1774,,,,,0,,545,0,,
"25'' Lite Extreme - Red Spokes, Recessed Hub",LX25.12.133x2,1775,,,,,0,,545,0,,
"25'' Lite Extreme - Red Spokes, Non Recessed Hub",LX25.12.144,1776,,,,,0,,545,0,,
"25'' Lite Extreme - Yellow Spokes, Recessed Hub",LX25.12.144x2,1777,,,,,0,,545,0,,
"25'' Lite Extreme - Yellow Spokes, Non Recessed Hub",LX25.12.155,1778,,,,,0,,545,0,,
"25'' Lite Extreme - White Spokes, Recessed Hub",LX25.12.155x2,1779,,,,,0,,545,0,,
"25'' Lite Extreme - White Spokes, Non Recessed Hub",LX25.12.166,1780,,,,,0,,545,0,,
"25'' Lite Extreme - Orange Spokes, Recessed Hub",LX25.12.166x2,1781,,,,,0,,545,0,,
"25'' Lite Extreme - Orange Spokes, Non Recessed Hub",LX25.12.177,1782,,,,,0,,545,0,,
